user_id,user_categories,user_shops,user_brands,user_intentions,user_profile,user_group,user_gender,user_age,user_consumption_1,user_consumption_2,user_is_occupied,user_geography,item_id,item_category,item_shop,item_intention,item_brand,user_item_categories,user_item_shops,user_item_brands,user_item_intentions,position,click,conversion
23894,451537,752726,3462788,3872777,3438719,3438767,3438768,3438773,3438777,3438782,3864886,3864888,4911045,8315367,8484156,9025977,9254773,9353698,9471060,9931194,,9351666,0,0
92203,457130,3207975,3603405,3870039,3438738,3438757,3438768,3438774,3438778,3438782,3864885,3864889,5864311,8319155,9010990,9111053,9189388,,,,,9351666,0,0
79781,457142,2443587,3781710,3912033,3438658,3438762,3438769,3438774,,3438782,3864885,,7233169,8316595,8428516,9047537,9142212,9354842,,,,9351666,1,0
391305,445600,594582,3491119,3896630,3438750,3438758,3438768,3438775,3438778,3438782,3864885,3864889,4319218,8316845,8766260,9053280,9184121,9355082,9662677,9880958,,9351666,0,0
168980,450658,1000952,3439058,3930932,3438658,3438762,3438769,3438774,,3438782,3864885,3864890,4098567,8316841,8773572,9046945,9128237,,,,,9351666,0,0
113585,451999,2383296,3553248,3901612,3438685,3438762,3438769,3438774,3438778,3438782,3864885,3864888,6650906,8317828,8601962,9051046,9231776,9356011,,,,9351666,0,0
97394,450880,2761657,3816575,3940592,3438658,3438762,3438769,3438774,,3438782,3864885,3864889,4448280,8316595,8835070,9099930,9219681,9354842,,,,9351665,0,0
35745,451114,873453,3792071,3950127,3438725,3438760,3438769,3438772,3438777,3438782,3864885,3864887,4276116,8313358,8518787,9093189,9230227,,,,,9351666,0,0
231818,450494,1067569,3553248,3905994,3438658,3438762,3438769,3438774,,3438782,3864885,3864890,4755147,8316339,8876401,9046760,9248878,,9736750,9926869,,9351665,0,0
100503,451204,1132523,3624395,3951816,,,,,,,,,7553381,8315493,8958166,9065210,9316932,,,,,9351666,0,0
43731,451288,923373,3605190,3894568,3438658,3438758,3438768,3438775,,3438781,3864885,,6565581,8317357,9001430,9079211,9166622,9355575,,,,9351666,0,0
403750,449924,701384,3797148,3963262,3438701,3438764,3438769,3438776,3438778,3438781,3864885,,7014139,8317499,8936926,9112685,,9355716,9777354,,10087588,9351665,0,0
340328,446108,1870996,3812582,3913381,3438658,3438764,3438769,3438776,,3438780,3864885,,6086463,8320784,8680141,9113940,9322361,9358690,9604246,9979188,10051927,9351666,0,0
276567,444991,1268298,3673943,3931135,3438658,3438762,3438769,3438774,,3438782,3864885,,5049438,8315479,8443384,9046173,9243650,,9442973,9923128,,9351666,0,0
332324,450809,915269,3704661,3945124,3438658,3438760,3438769,3438772,,3438782,3864885,,8042954,8315279,8684799,9034552,,9353611,,,10077901,9351665,0,0
140488,449091,2498685,3628671,3942526,3438697,3438763,3438769,3438775,3438778,3438782,3864885,3864888,6658587,8316887,8415953,9084117,9266089,9355124,,,,9351665,0,0
303655,449293,682666,3549340,3890540,,,,,,,,,7761729,8316353,8976401,9032949,9275611,9354614,,,10014492,9351665,0,0
104523,451877,883959,3456715,3911728,3438658,3438763,3438769,3438775,,3438782,3864885,,7569227,8315280,8911736,9018038,,9353612,,,10024041,9351666,0,0
318541,451034,3278420,3674672,3871109,3438658,3438763,3438769,3438775,,3438782,3864885,3864889,5300179,8316990,8548180,9068805,9314104,9355220,,,,9351666,0,0
74244,449372,3250968,3860979,3911594,3438658,3438762,3438769,3438774,,3438781,3864885,,6382938,8317892,8336705,9034810,9158846,9356073,,,10047537,9351665,0,0
269855,451267,686913,3708505,3901016,,,,,,,,,7538961,8313204,8509100,9049770,9304508,,,,,9351666,0,0
24339,450880,788270,3475716,3962777,3438658,3438757,3438768,3438774,,3438782,3864885,3864890,6552675,8315279,8942343,9092468,,9353611,,,,9351666,0,0
65392,445379,1438829,3756420,3873655,,,,,,,,,5083476,8316757,8489625,9034475,,9354997,,,10065524,9351666,0,0
316409,451537,2373573,3765068,3940592,3438658,3438767,3438768,3438773,,3438782,3864885,3864889,7627949,8316846,8830166,9058551,9344685,9355083,,,,9351665,0,0
49658,450880,1215281,3848881,3872145,3438671,3438761,3438769,3438773,3438778,3438782,3864885,3864889,7563861,8317093,8534918,9020410,9347071,9355323,,,10002979,9351666,0,0
11972,455916,1843437,3620488,3937594,3438658,3438761,3438769,3438773,,3438782,3864885,3864888,5438476,8316588,8598635,9031016,,9354835,9549835,,,9351666,0,0
82873,450880,944003,3822110,3911728,3438658,3438761,3438769,3438773,3438778,3438782,3864885,,8044075,8316595,8866061,9037814,,9354842,,,10055750,9351666,0,0
194928,450879,1010647,3438819,3905994,3438666,3438761,3438769,3438773,3438777,3438782,3864885,3864888,5250710,8317004,8633171,9082805,,9355234,9572950,,10032124,9351666,0,0
70898,456290,2331111,3860693,3865080,3438658,3438762,3438769,3438774,,3438782,3864885,,7881564,8318591,8879982,9019481,9311035,9356709,,,,9351666,0,0
137825,450880,1730199,3481879,3894568,3438658,3438762,3438769,3438774,,3438782,3864885,3864890,5587381,8317361,8398232,9024721,,9355579,,,,9351666,0,0
363823,456500,2885132,3498424,3874570,3438658,3438766,3438768,3438772,,3438781,3864885,3864888,5457534,8321479,8573440,9089200,9143061,9359334,,,10074418,9351665,0,0
397169,451542,1781090,3828184,3912033,3438658,3438757,3438768,3438774,,3438781,3864885,,5195106,8314780,8366372,9021267,9200508,9353197,9389944,9892593,,9351666,0,0
150789,451537,1186249,3755956,3906259,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,7328084,8317667,8835086,9057459,,9355861,,,10036976,9351665,0,0
358509,450841,1362643,3683361,3906259,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,4637434,8320361,8634075,9048404,,,,,,9351665,0,0
101698,450880,2890362,3804152,3932728,,,,,,,,,7705060,8316583,8522373,9064645,9306087,9354830,,9967584,10052869,9351666,0,0
203974,450937,887258,3752845,3866462,,,,,,,,,5331188,8315277,8962608,9023525,,9353609,,,10050034,9351665,0,0
168753,451429,2453432,3823043,3942526,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,7287387,8315169,8865629,9086082,9281191,,,,,9351666,0,0
337230,456669,2873298,3765068,3911728,3438658,3438757,3438768,3438774,,3438782,3864885,,4950735,8316197,8672164,9027555,9168286,,,,,9351666,0,0
312149,456213,2763841,3508284,3931804,3438658,3438762,3438769,3438774,3438778,3438782,3864885,,7137547,8316588,8475652,9091617,,9354835,,,,9351665,0,0
420168,451211,2252564,3612929,3869907,3438658,3438760,3438769,3438772,,3438782,3864885,3864888,7783104,8315498,8354088,9103167,,9353823,,,,9351665,0,0
441902,451027,962568,3544492,3887909,3438658,3438757,3438768,3438774,,3438782,3864885,3864888,6886431,8317015,8744526,9018726,9183071,,,,,9351665,0,0
152228,449099,3226821,3758419,3906259,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,7940458,8317667,8484649,9027292,,9355861,,,,9351666,0,0
330874,445378,794812,3705639,3959958,3438658,3438767,3438768,3438773,3438778,3438781,3864885,,7281069,8313938,8696390,9108474,,9352464,,,10056792,9351665,0,0
224951,450841,1281013,3459018,3910067,3438669,3438761,3438769,3438773,3438778,3438782,3864885,3864888,6118657,8314508,8909497,9060893,9148509,9352959,,,10090095,9351665,0,0
242590,445230,1415835,3649246,3911728,3438685,3438762,3438769,3438774,3438778,3438782,3864885,3864888,5793835,8320871,8348600,9091587,9198047,,,,,9351666,0,0
286637,449924,3216492,3804642,3913063,3438675,3438762,3438769,3438774,3438778,3438780,3864885,3864889,7042540,8315504,8404957,9103570,9263645,,9416667,9937385,,9351666,0,0
65486,451368,917710,3592079,3910521,3438685,3438762,3438769,3438774,3438778,3438782,3864885,3864888,4533700,8315367,8610607,9107601,9339795,,,,,9351666,0,0
333415,446305,572933,3797148,3898174,,,,,,,,,7175228,8320783,8914322,9083716,9219165,,,,,9351665,0,0
337679,450878,1121162,3668549,3921757,,,,,,,,,6742113,8317006,8469683,9096866,9149179,9355236,,9855548,10048953,9351666,1,0
79067,445148,923373,3740163,3894568,3438658,3438756,3438769,3438771,,3438781,3864885,,6078869,8315494,8690009,9098479,9257268,9353819,,,10030092,9351666,0,0
297232,450837,2907648,3566254,3951816,3438658,3438765,3438768,3438771,,3438781,3864885,,5282323,8315280,8407526,9061262,9133673,,,,,9351666,1,0
401574,447563,3033348,3660748,3923727,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,6996865,8317312,8568691,9112815,,9355531,9529825,,10060130,9351666,0,0
189758,449111,3322446,3545923,3926899,3438658,3438765,3438768,3438771,,3438782,3864885,3864888,5395136,8320687,8404337,9042651,9121668,,,,,9351665,0,0
426979,450930,2902079,3467036,3951816,3438725,3438760,3438769,3438772,3438777,3438782,3864885,3864888,7630632,8317006,8499968,9094547,9280752,9355236,,,10070960,9351665,0,0
64778,452093,548713,3467036,3918033,3438658,3438757,3438768,3438774,,3438782,3864885,3864888,7742058,8315268,8568583,9067563,9169215,9353600,,,10046240,9351665,0,0
164775,451103,1531706,3569054,3914009,3438658,3438760,3438769,3438772,,3438782,3864885,,7836601,8317499,8461478,9112685,,9355716,9455152,,10087588,9351666,0,0
166417,455916,677555,3824872,3871876,3438698,3438763,3438769,3438775,3438778,3438782,3864885,3864889,5491296,8316989,8401453,9072997,9207893,9355219,9414202,9897764,10058132,9351666,0,0
79781,457142,2443587,3781710,3912033,3438658,3438762,3438769,3438774,,3438782,3864885,,4861022,8321693,8367998,9081469,,,,,,9351666,0,0
114970,451044,1748833,3549103,3940592,3438658,3438757,3438768,3438774,,3438782,3864885,3864890,7928237,8316818,8711172,9042028,9260677,,,,,9351665,0,0
142453,450879,2719872,3558943,3905994,3438658,3438766,3438768,3438772,3438779,3438782,3864885,,4474827,8317006,8931484,9083976,9198006,9355236,,,,9351665,0,0
17296,454689,3378819,3761052,3911728,3438658,3438761,3438769,3438773,3438777,3438782,3864886,,7514060,8316590,8996366,9047560,,9354837,9818001,,10083008,9351665,0,0
398349,450624,969634,3716254,3959044,,,,,,,,,4439869,8316559,8327176,9036858,9126526,9354806,,,10069832,9351666,0,0
211491,450880,992301,3759733,3894662,3438658,3438760,3438769,3438772,,3438782,3864885,3864888,6985498,8314508,8355943,9102372,9211394,9352959,,,,9351665,0,0
145402,449546,3200572,3617424,3865384,,,,,,,,,7488840,8317717,8860777,9029730,9284257,,,,,9351665,0,0
155861,449965,3194984,3456997,3911728,3438658,3438760,3438769,3438772,3438777,3438782,3864885,,7803304,8315276,8399391,9060918,9262528,9353608,,,10059719,9351666,0,0
139890,445366,1921109,3732327,3926267,3438658,3438762,3438769,3438774,,3438781,3864885,,6341745,8313362,8633082,9091209,9220776,,,,,9351666,0,0
128654,451543,1564839,3549158,3899511,3438669,3438761,3438769,3438773,3438778,3438782,3864885,3864888,5601854,8316788,8702328,9077166,9273027,,,,,9351666,0,0
162733,451663,1142797,3705993,3956651,3438736,3438760,3438769,3438772,3438777,3438782,3864885,3864890,4149527,8315308,8441773,9104902,9340244,9353640,,9991889,,9351666,0,0
393955,451429,3218036,3814752,3911728,3438658,3438763,3438769,3438775,3438778,3438781,3864885,,5802422,8318088,8680262,9113024,,9356248,9604325,,10087908,9351666,0,0
158323,451024,2260062,3729571,3936385,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,7258977,8317006,8589615,9030672,9185652,9355236,,,10012411,9351667,0,0
419587,446414,3341067,3506587,3911729,3438665,3438761,3438769,3438773,3438777,3438782,3864885,3864887,6633540,8313973,8839564,9065276,,9352497,,,,9351666,0,0
277693,451537,2358528,3861024,3892466,,,,,,,,,7228962,8314019,8708829,9064718,,,,,,9351666,0,0
294405,452108,1555247,3530778,3910026,3438658,3438762,3438769,3438774,,3438782,3864885,3864887,6542770,8316893,8516026,9106161,9185652,9355130,9493578,9882067,,9351666,0,0
374383,451636,1738288,3753074,3944107,3438658,3438762,3438769,3438774,,3438781,3864885,3864890,6228688,8317095,8673747,9114750,,9355325,,,10072377,9351666,0,0
289206,451419,728084,3809473,3942526,,,,,,,,,7315801,8316372,8531966,9032116,9324542,,,,,9351666,0,0
162963,451091,647465,3782085,3911728,3438666,3438761,3438769,3438773,3438777,3438782,3864885,3864888,7994393,8316591,8713769,9064040,9325198,9354838,,,10056325,9351666,0,0
33166,451429,838335,3559744,3911728,3438658,3438758,3438768,3438775,,3438782,3864885,3864888,7247027,8319709,8436518,9038636,9311941,9357724,,,,9351666,0,0
415318,451371,2933224,3649240,3941161,,,,,,,,,7600386,8316591,8394402,9020340,,9354838,,,10043007,9351666,0,0
418021,450174,2086936,3579587,3911728,,,,,,,,,7225254,8319714,8814033,9090727,9344136,,,,,9351666,0,0
109907,450838,1014518,3532869,3887378,3438720,3438767,3438768,3438773,3438777,3438782,3864885,3864889,5656119,8315387,8682341,9106069,9128475,9353717,,9840416,10067778,9351666,0,0
427986,456666,3378819,3816046,3905725,3438687,3438762,3438769,3438774,3438779,3438782,3864885,3864888,5193482,8316856,8704660,9105638,,9355093,,,,9351665,0,0
42589,445232,940542,3499747,3879281,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,7802325,8316591,8532447,9064040,9310477,9354838,,,10043007,9351666,0,0
177583,444905,495306,3493179,3910066,,,,,,,,,4479360,8321119,8731005,9072163,,9358996,9638724,,10084903,9351666,0,0
303242,453259,1087113,3542461,3895333,,,,,,,,,4429842,8317193,8447783,9026005,,,,,,9351666,0,0
218485,450879,2932279,3648095,3910065,3438658,3438757,3438768,3438774,,3438782,3864885,3864889,6812700,8317093,8852040,9030615,9268484,9355323,,9940739,10012355,9351665,0,0
402353,451537,2032095,3847765,3894568,3438658,3438761,3438769,3438773,,3438782,3864885,3864888,7649869,8316372,8862650,9067502,,9354632,9727492,,,9351665,0,0
407333,444904,3434381,3627914,3949009,3438697,3438763,3438769,3438775,3438778,3438782,3864885,3864888,5416121,8317013,8435199,9100218,9179137,9355243,9437350,9877344,,9351666,0,0
302044,450895,2947125,3755956,3877392,3438687,3438762,3438769,3438774,3438779,3438782,3864885,3864888,7049772,8319832,8373596,9064000,9328223,,,,,9351666,0,0
352579,449241,3381616,3850235,3963262,,,,,,,,,7286691,8315494,8843248,9068873,,9353819,,,10047426,9351665,0,0
349830,449534,1142797,3612929,3928507,,,,,,,,,7589621,8316887,8891116,9017442,9285062,9355124,,9952635,,9351666,0,0
33482,449312,1951117,3766264,3910961,,,,,,,,,6771577,8317091,8333183,9108946,9324369,,,,,9351666,0,0
18296,449113,3229770,3633926,3911728,3438658,3438760,3438769,3438772,3438777,3438782,3864885,,7903435,8320901,8712314,9067508,,,,,,9351666,0,0
399548,451091,1142797,3577165,3923727,3438698,3438763,3438769,3438775,3438778,3438782,3864885,3864890,8295904,8316588,8912355,9068624,,9354835,,,,9351665,0,0
29977,450895,3402396,3529379,3949009,3438658,3438765,3438768,3438771,,3438781,3864885,,5494460,8314201,8475060,9041495,9121668,9352690,,,,9351666,0,0
237565,451537,972500,3834223,3947612,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,5546894,8316646,8840118,9086754,,,,,,9351665,0,0
434758,450100,2669904,3851103,3889142,3438658,3438760,3438769,3438772,,3438782,3864885,,6235590,8313973,8696890,9018113,,9352497,,,,9351665,0,0
307292,451535,715175,3552784,3905992,3438703,3438760,3438769,3438772,3438777,3438782,3864886,3864890,4828583,8315734,8835434,9058926,9350138,,,,,9351665,0,0
47515,445946,1037850,3683678,3925937,3438686,3438762,3438769,3438774,3438778,3438782,3864885,3864889,5929090,8317429,8519678,9078660,9174769,,,,,9351666,0,0
387477,451542,2182788,3577857,3892159,,,,,,,,,8060733,8317499,8880724,9112685,9231482,9355716,,9914424,10028347,9351665,0,0
314600,450879,2019844,3832390,3911728,3438686,3438762,3438769,3438774,3438778,3438782,3864885,3864889,4507710,8317724,8462831,9105872,,,,,,9351666,0,0
166898,451879,3375810,3824031,3871570,3438658,3438762,3438769,3438774,,3438782,3864885,3864887,7614434,8313575,8523055,9094126,9345766,,,9995881,,9351666,0,0
427480,450878,2619561,3498445,3911728,,,,,,,,,7605010,8316594,8927331,9021960,,,,,,9351665,0,0
261587,451157,3246475,3605285,3954590,3438658,3438763,3438769,3438775,3438777,3438781,3864885,,7988573,8315276,8909393,9018611,,,,,,9351666,0,0
259735,451116,3064970,3830226,3878335,3438658,3438761,3438769,3438773,3438778,3438782,3864885,,5423327,8317724,8852285,9019000,9196608,9355913,,,10087172,9351666,0,0
443840,450880,565259,3674672,3866996,3438658,3438761,3438769,3438773,,3438782,3864885,3864890,7105149,8317005,8366936,9089235,,9355235,9390328,,10066080,9351666,0,0
308632,451212,3019168,3486494,3923727,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,8129991,8315281,8834419,9076210,,9353613,,,10054114,9351666,0,0
9650,450947,647465,3786798,3941161,3438658,3438761,3438769,3438773,,3438782,3864885,,7401687,8316591,8600504,9063639,,9354838,,,,9351666,0,0
,,,,,3438658,3438767,3438768,3438773,,3438780,3864885,,6821508,8318574,8404884,9073200,9279966,,,,,9351666,0,0
318276,449101,717422,3711563,3894894,,,,,,,,,6210029,8316758,8789329,9042608,9132955,9354998,9678224,9843687,10060774,9351665,0,0
140443,447563,1942856,3456997,3866996,3438658,3438763,3438769,3438775,,3438782,3864885,,7973083,8316590,8859388,9031287,9206290,9354837,,9896652,10012970,9351666,0,0
444279,452512,1116811,3456715,3911728,3438658,3438765,3438768,3438771,,3438782,3864885,,6383982,8315479,8834145,9042856,9219204,9353805,,,,9351665,0,0
352975,450841,813267,3653158,3942526,3438658,3438761,3438769,3438773,,3438782,3864885,,7798919,8315276,8347051,9067906,,9353608,9376844,,10040160,9351665,0,0
46620,451429,2981662,3660748,3894568,,,,,,,,,4529153,8317697,8443899,9031950,9159927,9355887,,,10004876,9351666,0,0
413406,452456,1018952,3854282,3906259,3438658,3438761,3438769,3438773,,3438782,3864885,3864888,7904973,8315279,9008959,9102097,,9353611,,,10021479,9351665,0,0
14895,451371,496152,3555640,3942526,3438658,3438756,3438769,3438771,,3438782,3864885,,7695998,8316591,8434223,9114560,,9354838,9436703,,10043007,9351666,0,0
20690,449063,1875517,3761326,3905174,3438658,3438767,3438768,3438773,,3438782,3864885,,7384876,8315498,8407187,9103167,9316312,9353823,,,10051997,9351666,0,0
84746,450481,3198613,3726370,3951816,3438697,3438763,3438769,3438775,3438778,3438782,3864885,3864888,7890205,8317005,8464906,9068586,,9355235,,,,9351666,0,0
132413,450658,2221890,3755125,3911327,3438658,3438760,3438769,3438772,,3438781,3864886,,5593106,8316931,8691796,9042630,9291830,,,,,9351666,0,0
81677,449112,1071860,3454469,3910026,3438672,3438761,3438769,3438773,3438779,3438782,3864885,3864888,8006696,8315276,8364624,9068992,9177026,9353608,,,,9351666,0,0
361411,445232,1783800,3699757,3911728,3438658,3438766,3438768,3438772,,3438782,3864885,,6213566,8316372,8919955,9056447,9212164,9354632,,,,9351666,0,0
409998,445232,3353891,3726370,3894568,3438686,3438762,3438769,3438774,3438778,3438782,3864885,3864890,4716170,8318522,8581844,9087936,9336226,9356645,,,,9351666,0,0
270687,451429,2353695,3513353,3899245,3438751,3438758,3438768,3438775,3438779,3438782,3864885,3864888,7719568,8316591,8607891,9034247,,9354838,,,10077358,9351666,0,0
8918,451542,2787163,3824872,3911728,3438671,3438761,3438769,3438773,3438778,3438782,3864885,3864889,6261362,8316595,9006187,9033620,9142898,9354842,9824604,9850951,10037205,9351665,0,0
16196,449276,1541010,3819702,3941161,,,,,,,,,7769002,8316893,8666155,9027889,,9355130,9594868,,10065447,9351665,0,0
132848,452512,565259,3804557,3951951,3438658,3438760,3438769,3438772,,3438781,3864885,,6104368,8315277,8566315,9017889,9131250,9353609,,9842421,,9351666,0,0
101261,451024,677555,3617564,3911728,3438698,3438763,3438769,3438775,3438779,3438782,3864885,3864890,6210692,8315287,8834467,9047419,9285093,9353619,,,,9351665,0,0
45858,447109,3065214,3483187,3942526,3438687,3438762,3438769,3438774,3438779,3438782,3864885,3864888,4696780,8319211,8424058,9092499,9205123,9357282,,9895851,,9351665,0,0
54647,456290,968893,3474303,3913193,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,8204346,8316801,8476026,9057112,9350377,,,,,9351666,0,0
69017,449113,1510690,3717186,3923727,,,,,,,,,6047034,8316992,8747324,9046176,9183018,9355222,9649741,,10025134,9351666,0,0
219849,453520,736980,3448227,3893234,3438658,3438767,3438768,3438773,,3438781,3864885,,5347081,8317357,8383832,9075666,9293532,,,,,9351666,1,0
279166,451036,730207,3482042,3865121,3438658,3438757,3438768,3438774,,3438782,3864885,,7529690,8316925,8879061,9093433,9154691,,,,,9351665,0,0
84746,450481,3198613,3726370,3951816,3438697,3438763,3438769,3438775,3438778,3438782,3864885,3864888,5504112,8316893,8444611,9026957,9158746,9355130,,,,9351666,0,0
225729,449113,1311413,3575049,3948511,3438658,3438761,3438769,3438773,,3438782,3864885,3864889,8121320,8317499,8357414,9068989,9120269,9355716,,9834542,,9351666,0,0
315876,450879,2787163,3476311,3867496,3438684,3438762,3438769,3438774,3438778,3438782,3864885,3864887,7589627,8316856,8732760,9100190,,9355093,9639933,,,9351666,0,0
249928,450841,527967,3689397,3894895,3438669,3438761,3438769,3438773,3438778,3438782,3864885,3864888,4265886,8317096,8855387,9112662,,,,,,9351665,0,0
395003,450841,1116811,3574944,3911729,3438708,3438766,3438768,3438772,3438778,3438782,3864886,3864888,6859743,8316887,8332317,9040786,9201529,9355124,,,10061389,9351665,0,0
384633,451663,1632297,3611628,3912033,3438737,3438757,3438768,3438774,3438778,3438782,3864885,3864888,5373231,8316931,8988982,9038819,9154869,9355168,,,10052153,9351666,0,0
174841,450840,1112354,3455381,3964306,,,,,,,,,6660708,8316887,8856395,9075444,9333706,,,,,9351666,0,0
96163,447563,1263545,3842826,3906125,3438658,3438763,3438769,3438775,,3438782,3864885,3864887,7013949,8316893,8933363,9080195,9242566,9355130,,,,9351665,0,0
189165,451663,971206,3615431,3926048,,,,,,,,,7602935,8316877,8877794,9107507,9259866,9355114,9737681,9934683,,9351665,0,0
89418,453424,2935791,3468195,3904027,,,,,,,,,5084025,8317006,8365448,9084944,9120695,9355236,,,,9351666,1,0
138075,451663,2708738,3481879,3930344,3438750,3438758,3438768,3438775,3438778,3438782,3864885,3864890,6623036,8316515,8974110,9057412,9203616,9354765,,,,9351665,0,0
29690,449111,907851,3601662,3912033,3438658,3438763,3438769,3438775,,3438782,3864885,3864890,4465269,8316784,8940828,9026251,9292350,,,,,9351666,0,0
135678,455654,1635467,3439779,3946951,3438658,3438762,3438769,3438774,,3438782,3864885,,7136234,8317106,8572574,9018612,,,9532447,,,9351666,0,0
268527,450896,3388007,3577857,3910026,3438699,3438763,3438769,3438775,3438779,3438782,3864885,3864887,6238357,8314478,8981412,9048498,9163448,,,9865993,,9351665,0,0
168268,451429,3105666,3558503,3911860,3438658,3438763,3438769,3438775,,3438780,3864885,,5876871,8318055,8407681,9035194,9314080,9356220,9418582,9973237,10073905,9351666,0,0
197920,446451,2849580,3812578,3962982,3438669,3438761,3438769,3438773,3438778,3438782,3864886,3864888,7761061,8316344,8924745,9050226,9189757,,,,,9351666,0,0
206770,449371,1938324,3630620,3871879,3438658,3438760,3438769,3438772,,3438782,3864886,3864888,7832430,8320579,8677230,9084423,9294935,9358489,,9959658,,9351666,1,0
36602,449078,1097965,3807611,3890234,3438658,3438760,3438769,3438772,,3438782,3864885,,7998102,8316893,8778294,9101401,,9355130,,,,9351666,0,0
342038,449111,2252660,3791506,3921757,,,,,,,,,5977314,8316856,8878251,9113862,9231482,9355093,9737971,9914424,10026341,9351666,0,0
411593,449113,1058362,3549158,3942526,3438671,3438761,3438769,3438773,3438778,3438782,3864885,3864889,6407520,8315280,8904146,9061262,,9353612,,,10081242,9351665,0,0
9688,445232,688362,3740163,3951949,3438669,3438761,3438769,3438773,3438778,3438782,3864885,3864888,5573977,8315749,8734716,9104486,,9354066,,,,9351665,0,0
201238,450859,936126,3517097,3942526,3438702,3438764,3438769,3438776,3438778,3438782,3864885,3864887,6545864,8316893,8514648,9093481,,9355130,,,10037583,9351665,0,0
377829,450841,565259,3803798,3870803,3438702,3438764,3438769,3438776,3438777,3438782,3864885,3864889,7094059,8317715,8717919,9107234,9240943,,,,10047426,9351665,0,0
179006,449083,2320702,3615833,3911183,,,,,,,,,7843359,8316893,8639803,9093481,9187275,,,9883233,,9351666,0,0
181786,449928,526368,3558443,3933211,3438722,3438767,3438768,3438773,3438778,3438782,3864885,3864889,6483738,8317013,8533535,9109318,9154691,9355243,,9859549,10063578,9351666,0,0
442590,451429,2681439,3787194,3875889,3438692,3438760,3438769,3438772,3438777,3438781,3864886,,7947164,8316886,8842440,9109838,,9355123,9713963,,10027084,9351666,0,0
4185,446379,2294847,3802959,3911728,3438658,3438756,3438769,3438771,,3438782,3864885,3864889,5226829,8313733,8528115,9114677,9342457,,,,,9351665,0,0
61825,450658,2366358,3540157,3900579,3438670,3438756,3438769,3438771,3438777,3438782,3864885,3864889,7383304,8317499,8420959,9092146,9244276,9355716,,,,9351666,0,0
107461,449113,1805126,3836091,3906561,3438658,3438761,3438769,3438773,,3438782,3864885,,6047918,8315310,8789508,9035445,9346818,9353642,9678348,9996628,10016756,9351666,0,0
358916,450878,927612,3802959,3942526,3438658,3438760,3438769,3438772,,3438782,3864885,3864890,7099722,8316856,8635084,9100426,,9355093,9574208,,10008961,9351665,0,0
434381,451663,2798180,3633772,3868921,3438658,3438767,3438768,3438773,,3438780,3864885,3864889,6977635,8317015,8888161,9076546,9131813,9355245,,,,9351665,0,0
317078,451651,1891460,3467036,3959958,,,,,,,,,7600883,8317015,8406968,9018726,9179426,9355245,9418072,9877543,10005460,9351666,1,0
434118,449924,3299723,3711563,3866995,3438658,3438758,3438768,3438775,,3438782,3864885,3864888,6464300,8317050,8719420,9088364,9136402,,,,,9351665,0,0
221258,455916,2066247,3586460,3942526,3438658,3438760,3438769,3438772,,3438781,3864885,,5153615,8313472,8671420,9112503,9167695,,,,,9351666,0,0
354456,451536,1241269,3803798,3910026,3438658,3438756,3438769,3438771,,3438782,3864885,3864888,5325657,8316724,8696120,9059492,,9354964,,,,9351665,0,0
120146,450100,1898494,3724368,3925829,3438658,3438766,3438768,3438772,3438777,3438782,3864885,,4803790,8318026,8414988,9092013,9191768,,9423655,9886389,,9351666,0,0
30114,446305,1142765,3483000,3948818,3438658,3438763,3438769,3438775,3438777,3438782,3864885,,6800437,8313440,8618770,9037070,9141140,9352021,9563416,9849661,10018256,9351665,0,0
212672,456670,1021730,3790874,3920118,3438658,3438762,3438769,3438774,,3438782,3864885,3864888,7685144,8317499,8398024,9033882,,9355716,,,10087588,9351665,0,0
341521,449276,524613,3786798,3942526,3438658,3438758,3438768,3438775,,3438780,3864885,,7398599,8316344,8438328,9035170,9298475,9354605,,,,9351665,0,0
32691,445379,1034630,3732153,3900409,3438658,3438757,3438768,3438774,,3438782,3864885,3864888,4640802,8316580,8335347,9102293,9320908,9354827,,,,9351666,0,0
386003,449068,1467268,3521500,3960325,3438658,3438757,3438768,3438774,,3438782,3864885,3864889,4490296,8320076,8893467,9038355,9252509,,,,,9351665,0,0
44330,451428,2701257,3628671,3905994,3438658,3438766,3438768,3438772,,3438782,3864885,3864888,7106460,8315498,8407968,9046814,9179330,9353823,9418757,9877477,10029128,9351666,0,0
273363,451535,618516,3763313,3962777,3438658,3438758,3438768,3438775,,3438780,3864885,3864889,7314039,8315276,8389822,9060918,,9353608,,,10001338,9351665,0,0
10625,446305,2780258,3689932,3873218,3438658,3438767,3438768,3438773,,3438782,3864885,3864887,6561617,8319095,8445999,9021531,9285093,9357170,9444735,9952660,10004004,9351666,0,0
365067,451116,1935169,3850235,3963262,,,,,,,,,7121263,8317015,8541841,9032065,9161191,,,9864337,,9351666,0,0
